"birdID","tagID","datetimeGMT","latitude","longitude","sex"
"6018401",371833,2025-05-15 03:53:05,43.3574905395508,-8.84392929077148,"Male"
"6018401",371833,2025-05-15 03:58:06,43.3574485778809,-8.84379100799561,"Male"
"6018401",371833,2025-05-15 04:03:02,43.3574562072754,-8.84392166137695,"Male"
"6018401",371833,2025-05-15 04:08:02,43.3574905395508,-8.84393692016602,"Male"
"6018401",371833,2025-05-15 04:13:02,43.3573989868164,-8.84398937225342,"Male"
"6018401",371833,2025-05-15 04:18:02,43.3574447631836,-8.84395408630371,"Male"
"6018401",371833,2025-05-15 04:23:02,43.357421875,-8.84395885467529,"Male"
"6018401",371833,2025-05-15 04:28:02,43.357608795166,-8.84411525726318,"Male"
"6018401",371833,2025-05-15 04:33:02,43.3574295043945,-8.84396171569824,"Male"
"6018401",371833,2025-05-15 04:38:02,43.3574371337891,-8.84401607513428,"Male"
"6018401",371833,2025-05-15 04:43:06,43.3574485778809,-8.84402847290039,"Male"
"6018401",371833,2025-05-15 04:48:07,43.357479095459,-8.84391212463379,"Male"
"6018401",371833,2025-05-15 04:53:04,43.3574714660645,-8.84393405914307,"Male"
"6018401",371833,2025-05-15 04:58:14,43.3574409484863,-8.84391117095947,"Male"
"6018401",371833,2025-05-15 05:03:06,43.3575630187988,-8.84399318695068,"Male"
"6018401",371833,2025-05-15 05:08:06,43.357780456543,-8.84392929077148,"Male"
"6018401",371833,2025-05-15 05:13:06,43.3578262329102,-8.84397983551025,"Male"
"6018401",371833,2025-05-15 05:18:06,43.3577461242676,-8.84396553039551,"Male"
"6018401",371833,2025-05-15 05:23:09,43.3576545715332,-8.84403991699219,"Male"
"6018401",371833,2025-05-15 05:28:07,43.3574142456055,-8.84400081634521,"Male"
"6018401",371833,2025-05-15 05:33:03,43.3568840026855,-8.84353160858154,"Male"
"6018401",371833,2025-05-15 05:38:34,43.3641967773438,-8.84603786468506,"Male"
"6018401",371833,2025-05-15 05:43:03,43.3649559020996,-8.84801578521729,"Male"
"6018401",371833,2025-05-15 05:48:02,43.3592910766602,-8.8450174331665,"Male"
"6018401",371833,2025-05-15 05:53:03,43.3573760986328,-8.84461307525635,"Male"
"6018401",371833,2025-05-15 05:58:06,43.356990814209,-8.84413433074951,"Male"
"6018401",371833,2025-05-15 06:03:02,43.357120513916,-8.84516334533691,"Male"
"6018401",371833,2025-05-15 06:08:07,43.3572120666504,-8.84435558319092,"Male"
"6018401",371833,2025-05-15 06:13:03,43.357364654541,-8.84475326538086,"Male"
"6018401",371833,2025-05-15 06:18:04,43.3575477600098,-8.84413433074951,"Male"
"6018401",371833,2025-05-15 06:23:03,43.3574371337891,-8.84437084197998,"Male"
"6018401",371833,2025-05-15 06:28:06,43.3576545715332,-8.84413909912109,"Male"
"6018401",371833,2025-05-15 06:33:02,43.3572196960449,-8.84461116790771,"Male"
"6018401",371833,2025-05-15 06:38:02,43.3486709594727,-8.84927749633789,"Male"
"6018401",371833,2025-05-15 06:43:03,43.3171730041504,-8.85774517059326,"Male"
"6018401",371833,2025-05-15 06:48:03,43.315258026123,-8.85767364501953,"Male"
"6018401",371833,2025-05-15 06:53:10,43.3149681091309,-8.85733985900879,"Male"
"6018401",371833,2025-05-15 06:58:06,43.3151168823242,-8.85712909698486,"Male"
"6018401",371833,2025-05-15 07:03:03,43.3150634765625,-8.85707950592041,"Male"
"6018401",371833,2025-05-15 07:08:08,43.3149375915527,-8.85720729827881,"Male"
"6018401",371833,2025-05-15 07:13:02,43.3409423828125,-8.8520679473877,"Male"
"6018401",371833,2025-05-15 07:18:07,43.3576354980469,-8.8440113067627,"Male"
"6018401",371833,2025-05-15 07:23:08,43.3574905395508,-8.84389686584473,"Male"
"6018401",371833,2025-05-15 07:28:07,43.3576126098633,-8.84394359588623,"Male"
"6018401",371833,2025-05-15 07:33:07,43.3574905395508,-8.84389972686768,"Male"
"6018401",371833,2025-05-15 07:38:09,43.3575439453125,-8.84392738342285,"Male"
"6018401",371833,2025-05-15 07:43:07,43.3575096130371,-8.84391307830811,"Male"
"6018401",371833,2025-05-15 07:48:02,43.3564491271973,-8.84357261657715,"Male"
"6018401",371833,2025-05-15 07:53:04,43.3574371337891,-8.8438777923584,"Male"
"6018401",371833,2025-05-15 07:58:04,43.3574752807617,-8.84389114379883,"Male"
"6018401",371833,2025-05-15 08:03:06,43.3574485778809,-8.84383964538574,"Male"
"6018401",371833,2025-05-15 08:08:09,43.3575172424316,-8.84383773803711,"Male"
"6018401",371833,2025-05-15 08:13:04,43.3574028015137,-8.84382343292236,"Male"
"6018401",371833,2025-05-15 08:18:03,43.3574752807617,-8.84386253356934,"Male"
"6018401",371833,2025-05-15 08:23:03,43.3575134277344,-8.84390926361084,"Male"
"6018401",371833,2025-05-15 08:28:03,43.3574600219727,-8.84390068054199,"Male"
"6018401",371833,2025-05-15 08:33:05,43.3574981689453,-8.84377288818359,"Male"
"6018401",371833,2025-05-15 08:38:06,43.3574638366699,-8.84396266937256,"Male"
